530刹车时感觉一一一新车530刹车时感觉不稳、有一样的吗,Brake
刹车异响怎么办在缓慢刹车到低速10码左右的时候，刹车会发出一种很刺耳的茨茨声，新车才买了半年320领先运动，怎么办，有知道解决办法的吗，去了几次4儿子要么说卡了小石头要么说有垃圾,Brake
有谁清洗过节气门，怎么清洗最近发现车抖，油耗大，有谁清洗过节气门，有什么注意事项!,Car body
一个前轮，两个后轮20存245/40/20一条，275/35/20后轮，我自己车的胎，爆了一个，不想用了。用了5000公里左右。处理了,Tire
宝马5系停车后外面无法开启后车门宝马5系停车后外面无法开启后车门宝马5系停车熄火之后从外面无法开启后车门，之前好像没有发现这个情况。是不小心设置了什么吗？求教论坛大神帮忙指教,Door
华晨宝马5系新车发动机抖动故障要求换车投诉编号：【346842】投诉时间：2019-02-1321:45投诉品牌：华晨宝马投诉车系：宝马5系投诉车型：2019款530Li领先型M运动套装投诉内容问题：2018年7月31日在上海市普陀区购买的宝马530Li领先型运动套件，2019年1月9日车辆第一次发生故障，显示传动系统故障，车辆在行驶过程中忽然抖动严重无法正常行驶，需熄火后才能重新行驶。故障发生后立即送往宝诚中环4S店进行维修，维修显示车辆积碳严重，更换了喷油嘴、火花塞等配件。车辆取回后于2019年1月13日再次出现同样的故障，再次送往4S店，未查出明确原因，进行了重新编程维修。2019年1月22日再次出现同样故障，这次将车辆送往了4s店，检测结果表示发动机存在故障，至今仍未修好。诉求：针对上述问题，提出要拆发动机维修，但我方认为该车辆是新车，购买未满半年，出现故障时公里数仅2800公里，该故障属于车辆本身存在的质量问题，若拆开发动机修理一是导致车辆贬值，二是影响车辆寿命，损失极大。我方认为其车辆本身的质量问题，损失不应该由我方承担！现要求退换车！投诉回复车质网已将您的投诉转给生产企业以及政府有关主管部门，我们将会对此投诉继续跟踪，请您持续关注！,Engine
530尊享M-2万公里使用感受各位车友大家好从2018年3月提车到现在，快一年的时间，2万公里的体验，有优点也有缺点，当时毫不犹豫选择了这台车，现在给我的感受还是没有选错。这篇文章没有很多的整车照片，只是想说说使用感受和一些优缺点，希望给碰到同样问题的车友一些经验，也让正在观望中的朋友有多一些了解。话不多说，开始正题。我这台车是2018改款530尊享M，生产日期2018年1月份，提车是2018年3月。在我这台车之前的版本是2018款，2018改款和2018款最大的区别就是，车窗的升降键和中控的按钮改成了镀铬，2018款的是黑色塑料，但是车钥匙的尾部由2018款的全镀铬，变成了黑色塑料。这样的骚操作可能也只有宝马做的出来了。现在已经是2019款了，对于后面的款，我也不是很了解，应该也是改变了一些细节。说完了车子的出身，下面来说说车子的优缺点。优点：操控：操控操控，这是最主要的，和上一代的5系有很大的区别，方向响应很轻盈，除了停车没有感觉自己开了5米的车。外观：第一次把M套件用到了5系上面，外观没的说，很有颜值。动力：252匹马力足够你撒野了，毕竟主要道路是市区，够用了，跑高速也很稳。油耗：我基本城郊结合偶尔高速，基本维持在9.6左右，没上过10。配置：勺子灯，座椅通风加热，360全景影像，4门无钥匙进入，电尾门带一脚踢，都很好用。内饰：我选的是红色，当时炭黑+红内的车很少，很多朋友等了很久才等到。我也是托了朋友从隔壁城市提回来的，座椅很舒服，尤其后排，基本开车要带朋友，他们都抢着坐后排，座椅可以调节，还有头枕。下面来说说缺点，缺点必须图文并茂第一点：轮胎，M运动版，颜值很OK，配上19寸的倍耐力大脚，很拉风。但是，大天朝的道路状况，你们懂的，于是有了下图。左前胎，2000公里的时候，大概50迈过坑，这个鼓包还好不太明显，一直到现在，也没有变大的情况发生，庆幸。右前胎，两个前胎算是很倒霉了，这个也是过坑，轮毂上留下了胎壁挤压过后的痕迹，还好没有鼓起来。基本前胎的价格在1800左右。19寸虽拉风，但是时刻要注意路况，基本看到坑不是绕着走就是减速再通过了。第二点：异响，这个是我最不能忍受的了，50多万的车子，这里嘎嘎响那里砰砰砰，开车影响心情。第一个地方，中控装饰板夏天比较明显，气温高膨胀，一开始还以为石子弹到玻璃上发出的声音，还有车友以为是玻璃要炸了。这块装饰板用手按上去，直接就嘎嘎嘎响，塑料感十足。而且运动版的竟然不标配银色的面板，这个有点说不过去了吧。第二个地方，副驾驶安全带扣这块地方尤其是副驾驶坐了人，用了安全带之后，金属扣有时候归位不准确，车子震动的时候，就碰到后面的板，也是会有响声，必须放正了。第三个地方，也是最闹心的地方了，后天窗异响。本来想发个视频上来，不知道怎么弄，口述一下吧。汽车共振的时候后天窗和中间横梁之间发出异响，也是偶发性，二保的时候把车放到4S店，他们试了好几次，没有试出来。可能和天气也有一定的关系，最响的时候是连续下雨天的时候，正巧做保养的时候是晴天。问了4S的技师，确实有一些车子有这个问题，基本的解决方法就是拆顶，换几个天窗的固定螺丝。我车子才2万公里，又是偶发性，暂时不管了。第三点：批次通病2018款和2018改款，空调调节面板，液晶屏，裂缝。有的是一条，有的是两条。我运气比较好，两条。如下图，借用一下之家上面别人的照片，这个问题首保的时候就反应给了4S，很快帮我定了货，二保的时候更换。更换需要重新编程，一天完成不了。编程过后会丢失一些数据，比如原来的手机蓝牙和carplay的设置什么的，这些也都是小问题了，换过之后没什么问题，运行流畅。第四点：其他问题冷却液缺少大概在18000公里的时候，提示冷却液缺少。当时正要去萧山机场接朋友，车子启动出现这个问题，简直一脸懵逼。打电话给4S的技师，让我打开前盖，看看是否真的有缺少。这是我视频的截图，可以看到，Min最低位置已经露出来了，4S的技师直接让我加水。好吧，直接加了一瓶怡宝矿泉水，我们这边零下的天气几乎没有，所以直接加水也没问题，冷却液就是用水勾兑出来的。后来二保的时候，让他们检查下，也没有漏的情况出现。后来也有几位车友遇到这个情况，难道又是通病？家里的老A6后备箱常备机油，我这个后备箱是不是要常备冷却液？第五点：说说保养经历过两次，首保和二保，都是在4S做。来看一下首保的单子亮点：更换空气滤芯。当时差点没气炸，我让服务顾问把我的旧件拿出来，直接跟我说吹不干净了。我是天天在沙漠开车吗，首保把空滤都换了。没话说，结账回家，自己又把空滤换回来，全新的留着，下次要更换直接用上。还是提醒广大车友一句，做保养的时候提前和服务顾问做好沟通。说了那么多，一整篇文章下来，优点几笔带过，缺点图文并茂说了很多，感觉在吐槽自己的车子。哈哈，其实并没有。既然选择了它，就要接受它，至少它在大部分的使用情况下没有让我失望过，世上没有完美的事物。写到这里，希望能让大家对这款车有更多一些了解，也谢谢大家看完我的文章。最后附上2万公里纪念和洗白白的照片，欢欢喜喜过大年！祝大家新年快乐！,Tire
马牌mc5和米其林浩悦4哪个好一点，老的鼓包了三个月吧，开了3500公里发现轮胎鼓包了，只能自认倒霉，现在纠结个轮胎，米其林的浩悦ps4适合还是马牌的mc5好一点，有人说米其林舒适有人说mc5静音有懂得大佬吗？表示韩泰实在不想用了，前两个先换了，两个价格米胖子贵200/条左右鼓包图,Tire
关于后排车门的问题解锁状态下后排车门从里面打不开必须要从外面才能打开，儿童锁是没有工作的情况下,Door
宝马X3，13年的公里数4万多，不是经常开，最近车子出现故障，等红绿灯的时候车身出现抖动，而且很频繁，也没故障码，能造成抖动问题的根源全排出了还是修不好,Car body
宝马530LI为何踩刹车时怠速车身抖动严重宝马530LI为何踩刹车时怠速车身抖动严重我的08款宝马530LI在行驶中，踩刹车等灯时踩刹车怠速很抖，呼一下的后搓感，然后停车时倒车也会有这种感觉，但送到车辆检修部上电脑检测，没有查到任何故障码，电子阀也清洗过，请专家来答疑解惑,Car body
冷车启动挂挡熄火....有遇过的么本人320。在东北。前几天出门车扔了两天没动。今天早起打车。暖车23分钟。刚一挂挡....熄火了....瞬间凌乱.....之前天冷也没事啊....不到跟油品有关还是什么情况有大神遇过么？？,Engine
19款宝马525M套件，冷车启动发动机声音冷车启动，发动机声音很大，尾声有关像跑车，轰轰的声音，过一会就好了！这是正常的吗？转项，方向盘打死，到最后会听到好像是弹簧的声音，咯吱一声，不大但是听得到！属于正常吗？天窗挡板一键按下去只能开一点，挡板怎么完全打开？,Engine
2016款小马X1-26800公里驾驶体验其实当时并没有关注这车，媳妇儿说不喜欢宝马，那都是暴发户开的车，感觉生活中的一部分人确实对宝马车主好像有些误解，但有些东西好像就是注定的一样，当时我想买轿车，开着舒服（在我的印象里，汽车就应该像奔驰那样的，低调，带点商务，总之感觉轿车比SUV更像成功人士开的车），但是我媳妇儿喜欢SUV，因为经常自驾出去玩儿，之前跟朋友开着他的K3去了两趟云南和一趟四川，那个底盘磕的他嗷嗷叫，想想心里就有些不自在。再加上本人老家贵州的，那边路况本身也不好，而且常年得不到改善，所以我自己也一直在SUV跟轿车之间徘徊，当时主要考虑的是汉兰达跟C200L，首先去了奔驰店，先不说我们进去了没人理，看了大概有3分钟还得自己叫人来算价格，可能也是看咱年轻买不起，所以不想浪费时间吧，我让销售把价格算一下，人家直接打印出来给我，什么也不说，什么也不问，感觉我是舔着个脸去求他们卖车给我一样，这是我最不喜欢的，其实之前就有听说过卖奔驰的人有点瞧不起人，但还是有些接受不了，而且做个分期还要这样那样的，我个人嫌麻烦，所以也没多说就出来了。接着去了汉兰达那边，人往里一坐，我媳妇说，你还是赶紧下来吧，从外面都看不见你头，本人身高165CM是硬伤呀，所以不太合适，再说看完奔驰内饰再看那个内饰，真是一个天上一个地下，再加上平时也实在用不了那么大的车，所以只能放弃了。回家再想想吧，后来想着也没有事做，我就想也顺便去宝马，奥迪看一下吧，媳妇怎么说也不去奥迪，被我磨了半天才答应去宝马看看。先是随便看了看3系，展厅里停了一辆银色的，跟奔驰的内饰比起来感觉确实差一个层级，也有可能是当时奔驰刚换完代，宝马还是老款，所以也是爱看不看的那种，好在销售稍微好一些，不像奔驰那么傲慢，所以就多座了一会儿，又看了会儿X3，喜欢它的进口身份，无奈米不够，随便转了一圈，看到一辆蓝色的X1，想进去看看，销售说那是人家客人买了的，不让上去，车头放的都是购车材料，看来人家也没骗我，所以就绕车看了看外观，隔窗看了看里面，这下正好符合了媳妇儿心里的想法了，SUV，豪华车，价格也在接受范围（其实之前在奔驰也看了GLA，里面空间太小了，不实用），空间看着也够用，就它了，象征性的讲了讲价格，首付60%给一张身份证就行，简单，符我心意，果断订车了，半个月后提车（要不说年轻人就是冲动呢，定完没两天就后悔了，定了3条腿的，实在怕抖，就换成了4条腿的，关键是价格还高了很多），不说了，进入正题吧！外观：这个仁者见仁，智者见智，本人觉得还行，车头正常，屁股涉及显车小，不过好像X3的屁股看起来也不大，最喜欢的还是腰线。内饰：别的都还好，就是大鸡腿太撸，正在考虑要不要改个档把。使用空间：后排真是够宽，随便跷二郎腿，后备箱下面还有一个隐私的储物隔层，总体够用。舒适体验：真皮座椅偏硬，有腰靠包裹很好，但是没有腰部支撑，跑长途太累，所以有点差强人意，两者能换一下就好了，后排座椅确实太短了，本人165CM身高的腿坐在后排还嫌短。动力方面：2.0T的排量确实后续储备很足，动力要多少有多少，尤其是运动模式，但是好像有点涡轮迟滞，这个应该是通病了吧。超控方面：方向盘偏重，不过据说宝马车都这样，指向还是蛮准的，具体虚位嘛不是很懂，所以没有留意，底盘倒是很扎实，高速跑160都稳稳的。隔音效果：总体来说还可以，防爆胎的胎噪确实大，不过喜欢听音乐的还好，能够用音乐覆盖，不开音乐声音太大，但是本人还是喜欢防爆胎的，关键时刻不会掉链子，所以也算是有得有失吧。油耗方面：日常城郊结合使用表显8.5左右，不过实际油耗好像是10个左右，不过1.6吨的SUV应该还算正常吧，接受范围内。总结：虽然都说换了前驱不好，但是也不是驾驶专业户，感觉不出来。30左右的豪华SUV，Q3，GLA太小实用性不够，NX200据说还行，但是没有详细了解过，感觉属于追求个性的车辆，所以如果再给我考虑一次的话估计还是会选择X1，不过真是要吸取教训多砍砍价。,Tire
"求精~迟来的X3作业分享，附真实使用感受目录提车时靓照镇楼购车的简单历程提车时细节照片分享使用感受简单分享X3音响问题-附打包无损音源合集提车时靓照镇楼购车的简单历程动念买X3源于法兰克福车展，当时中毒于M40i，还为其上市不久正赶上中国调低进口汽车关税而窃喜，以为平行进口会更便宜。但不知道为什么，宝马没有把该型号同步在国内市场销售，如果通过平行进口购买，先要做3C认证并交200万元人民币的认证费。拥有M40i的希望自此变为失望！买M40i未遂，但因为喜欢X3的设计、配置和开宝马坐奔驰的传说，在华晨X3上市后，忽然有一天路过4S店去看了一次，再去就直接谈合同、交定金了。订车时选装了冬季、娱乐、创新套装，前排座椅通风、动态减振、驾驶辅助，黑色座椅。改装了M40i的獠牙、鲨鱼腮和主动进气格栅，一般看不见鼻毛了。4S送了全车玻璃膜、底垫、镀膜、四项主险和两次保养。因为过程简单，没试驾，没去看其它竞争品牌，没态认真研究各种配置的功能，所以没选增强驾驶辅助。提车时细节照片分享使用感受简单分享使用感受：1、加速、超车，车随心动，让人信心十足；2、底盘紧实，加油发力时，感觉力量不散，劲往一处使；3、转向精准，整车循迹性很好；4、悬架系统调校到位，过弯侧向支撑增加驾驶信心。减震系统既可以传递清晰的路感，又有很好的滤振效果；5、整车静音非常出色，除了发动机刚启动时声音较大外，其它时间，无论低速还是告诉，车内都比较安静；6、B48和ZF变速箱的搭配、调校堪称完美，动力输出顺滑，几乎感受不到换挡的迟滞；7、车灯智能，一脚踢尾门开启便利，Carplay新鲜。不太适应的是：1、车低速收油时，略有顿挫；2、油门稍微有点沉；3、不喜欢鼠标钥匙；4、不喜欢“华晨宝马”的字体设计，扣了！以上仅是个人初步感受，不喜勿喷，谢谢！X3音响问题-附打包无损音源合集其实原车音响都优化的不错，但没能发出天籁之音往往“毁在”了使用阶段，但其实音响效果跟音箱，功放，音源，线材等关系缺一不可，当然最经济最容易提升的部分就是音源这块。好马配好鞍！好的音响系统音源就更重要了。如果你对音乐要求高，不管音箱好不好，源码高保真音乐能很大提升你的音响系统！但网络上充斥的绝大部分都是一些有损压缩的音源，甚至很多普通CD碟片都是有损压缩音源刻录，音质非常一般，导致很多车友一直苦苦寻觅好的音源而不得。鄙人珍藏了很多音源都是专业设备抓轨提取,完美支持X3播放！网络上基本很难有下载的！效果可以说秒杀网络上所谓的无损音乐及320kps压缩有损mp3,环绕效果明显，且最关键的是音场广阔、定位清晰，人声通透！好音源配上好音响，音效真是一听就听的出来!好音源，不改装也比原来的效果提升数倍！谨无偿献给同样喜爱音乐，一直寻找真正高品质好音源的车友。望车友多多顶贴支持",Engine
"提车1个月，说说几个缺点，看大家有没有觉得！19款530领先豪华，用车一个多月，行驶1000多公里，作为全新一代行政级5系，发现如下几个缺点！1，19款减配了一个后雾灯，以操控著名的宝马能在安全上减一个后雾灯？2，全系都不标配腰部支撑(虽然我提车时已经选装的有了)，建议厂家看看15万以上不管什么车型，那个车没个腰部支撑！3，5系作为行政级轿车，后排遮阳帘都要选装，那怕你弄个手动的也成啊。你看看你老弟老款3系都有手动遮阳帘。4，驾驶室A柱有点大，导致在转弯时要特别的小心，特别是晚上，盲区有点大了。5，LED大灯在城区近光灯行驶没问题，当开远光灯时，感觉像是没聚上光一样，前面灰蒙蒙的，远光有点散，还没我之前氙灯远光开起来有信心。6，新一代5系全序标配液晶仪表，但我觉得有点鸡肋，可显示的内容是太不丰富了，用这块液晶屏有点浪费了。7，感觉这个前排座椅怎么调坐久了都不怎么舒服，不知道大家有没有这个问题8，胎噪有点明显，原车是倍耐力P7，我用dBMeter做过测试，时速60大概56分贝，时速100也才61分贝，但主观感觉上听着有点吵。跟我预期有点大。不知道是不是防爆胎的原因。9，舒适模式下我都怀疑我买的是不是一台525，不是一点点肉，深踹油门到3000转也感觉不快，因磨合期我也没再踹油了。运动模式暂时没用，等3000公里以后可以试试看。10，都说宝马发动机+8AT变速箱换档是多么的顺滑，我怎么没感觉到了，明显起步1换2，还是2换3的时候还是能感受到纯挫的。11，最后说一下，新5系感觉就买了一个'纯裸车'，什么配置都要选装,有点坑啊！",Tire
华晨宝马5系倍耐力轮胎有开裂鼓包现象投诉编号：【342307】投诉时间：2019-01-2212:19投诉品牌：华晨宝马投诉车系：宝马5系投诉车型：2018款530Li领先型M运动套装改款投诉内容华晨宝马5系轮胎鼓包开裂，网络上很多人反应该款车胎严重质量问题。无法适应中国现今路况，质量问题反应后，宝马4s店和投诉电话像踢皮球一样踢来踢去，知道有问题就是不知道怎么帮客户解决，4s店人员和我说不要压路牙子和过减震带，太荒谬了，卖的时候和我说我肯定不买。投诉回复车质网已将您的投诉转给生产企业以及政府有关主管部门，我们将会对此投诉继续跟踪，请您持续关注！,Tire
关于18款3系Li领先运动方向盘转向异响。车子是18款的18年8月提的车现在开了1W2千公里了，陆陆续续各种小毛病，3000公里的时候后门异响去4S店搞定了，现在偶尔还有异响，这次转向异响一开始去4S店，工作人员说是转向柱和防尘套摩擦照成的，给我加了润滑油，结果一个星期没到现在更响了，昨天去4S店说给我换转向机，有没有解决了这个问题的大佬分享下解决方案，还有4S店这次给我换转向机我能要求他们给我延迟质保吗?,Door
宝马528Li，传动系统故障本人与2017年12月份左右在无锡宝成4S点买了辆宝马5系，至今1年3万公里不到，在2018年12月份之间因同一个问题，在行驶中突然发动机故障灯亮，传动系统故障，车身抖动，无法正常行驶，拖车3次到店，自己开去一次，第一次检查换了油压调节阀，回复车修好了，开回去第二天又这问题拖车，检查下来说，4个火花塞改换了，让我自费换了4个火花塞，我跟售后再三确实说这次问题彻底解决了吗？得到的答案是肯定的，可回去没几天，问题又来了，第三次拖车进店，我也是无语了，检查了一天，把我车上的火花塞，点火线圈啥的来回调换，说开回去试试，我老公晚上开回来，还是不行，明天一早又开去店里检查，这次检查在我不知晓的情况下，把我发动机盖板打开了，说查到问题了，要换4套气门液压顶杆，我就很纳闷，哪有1年的车就要维修发动机的，对宝马车的质量诧异，我也上网百度了，这是通病，不是个例，跟4S店交涉，要个说法，得到的回复是在质保期内我负责给维修，其它我一概不能给你保证回复，我现在对开这车有心理阴影了，担忧上高速突然发动机缺缸，断油，这不是开玩笑的，这要威胁到生命的，难道宝马中国就这样无视我们消费着的生命安全，我现在把我的情况反应到网上，也是给正打算开宝马的车人一个参照，宝马车的质量，并不如你们想象的那样好，有好的质量服务能给到你安心的呵护，觉的物有所值。,Car body
刹车踩死有非常厉害的抖动今天早上突然出现的现象，速度比较快时踩死刹车当车辆即将停止时有几下抖动比较厉害，这个现象之前从来没有出现过，今天刚开始出现的。如果点刹低速踩死刹车不会有这个现象，请问有同样的情况的吗？明天准备去4s店检查一下,Car body
5系冷车启动倒车发动机抖动厉害怎么回事？5系冷车启动倒车发动机抖动厉害怎么回事？5系冷车启动倒车发动机抖动厉害怎么回事？车一热就没事了，前进也都没事，刹车也会抖．,Engine
宝马x3空油，收油摆动。新提宝马x3.30领先，发现踩空油（不管深浅）收脚后车身就会轻微的晃动，有车主也这样吗？这样正常吗？,Car body
华晨宝马X1发动机无法启动要求尽快解决投诉编号：【344897】投诉时间：2019-02-0108:50投诉品牌：华晨宝马投诉车系：宝马X1投诉车型：2018款sDrive20Li领先型投诉内容新车4个月9000公里出现发动机无法启动，要求尽快解决。投诉回复车质网已将您的投诉转给生产企业以及政府有关主管部门，我们将会对此投诉继续跟踪，请您持续关注！,Engine
左上球笼求大师，我的是14款的x5/刚换的左前球笼，车子现在方向往右打的底的时候！发动机震动！异响什么原因，求大师,Engine
发动机故障消除不了、有图、这个有没有事啊,Engine
320LI使用问题车头比5系好看就喜欢时尚版的稳重提车跑了600km了，买车过程就别说了，全是套路，4s服务还差发现以下问题和车友分享1.发动机启动声音大，跑起来好点2.停在原地踩油门上3000转稳住，声音很怪，和以前车子韩系没法比，大家测试看看，听说这是跑车尾喉，排气声大，是这样吗？3.导航地图没有，这不扯淡吗，互联驾驶也没有4.时速60刹车先点后刹，怎么越踩越重，感觉刹车除了重，还肉.5.后轮减震黄色防尘罩是掉下来的正常吗？6.整体驾驭感不错。就分享这些了，大家用车感受如何，期待大家分享,Engine
19款3系Li炫耀发动机抖动感觉发动抖动厉害呀，你们19款的有吗？,Engine
525进口版启动的时候感觉抖动525进口2018款新车启动的时候感觉抖动，好像供油断断续续的感觉，新车这样正常吗？开过国产的好像没有这种感觉，,Engine
宝马老一系漏水水箱。宝马一系八万公里，八年了。开着开着水箱开锅了，漏水严重，白气弥漫。当时看着车流中的人群和汽车，真是特别特别特别的尴尬。等了三十分钟后加了二瓶矿泉水。勉强开回家，明天早上等修理厂过来修车。过年多亏没有长途跋涉去外地。这要是长途路上漏水了，就麻烦了。宝马车质量让我情何以堪呀！！！四五万公里就开始烧机油水箱滴水，要一万多修理费。一开始三四个月一小桶机油，最后一个月一桶，没办法只能修了，目前二年多了没烧机油。结果今天水箱漏了，车头全是白气。一系宝马毛病不少，驾驶感觉不错，还有带来的自豪感。,Engine
感觉车子震4s让我换机胶垫是忽悠么？车马上3年。还有俩月过保！有时候感觉车停着等红灯的时候屁股和踩刹车的脚震。时有时无的！看了看我车的机胶垫。说塌陷的不严重。4s说让换机胶垫。说有改善！我现在闹不明白4s是不是忽悠我。想赚厂家的钱啊。(主要他们是换机胶垫需要把发动机从下面顶起来十公分左右。我担心顶起来换完之后再回位对发动机有影响。),Car body
车门异响如何解决？开了一个月，开始感觉到之前大家说的车门异响的通病了，唉，烦。,Door
喜欢M运动……又不敢买……哎自从看了论坛，M运动轮胎过坑鼓包问题，我就天天想着这事儿，平时下班回来的路上，都要全程感受路况，路上经常会有一些不平的地方，就怕买了以后经常鼓包，吓得都不敢买了！！！！不开心！！！,Tire
难道没有人跑高速打滑吗？？没见着有人发帖子说高速打滑，难道你们都是南方人？？我跑高速有冰打滑不说，就连没冰跑直线有时候都打滑，我去4s检查车没有问题，说首先是后驱，其次是防爆胎太硬也有关系，换个普通胎或者雪地胎都会好点,Tire
19款宝马5异响19款宝马5异响轻微颠簸的时候明显听到右后门处吱嘎的噪音怠速发动机声音还不小。早知道买奔驰了,Engine
迟到的提车作业用车感受14000km目录换车原因车展订车用车感受-重点换车原因大学毕业之后，开的是家里人剩下的sls，13年毕业开到了18年，5年风雨，总里程开到了15wkm，11年的老车，各种小毛病不断，且3线小城市，根本找不到ssss店，一有问题就要去温州修车。来回一天耽搁，每次车坏了，有就有念头换车，车一好想想也就算了。那时候就在之家潜水，但无奈资金有限，高不成低不就就一直不舍得把我的车换了。车展订车4月份的车展，也是观望态度去看的说实话，谁能阻挡一颗***丝想要奋斗的心，也没想订车，带上lp当做周末休假，随便去逛了。结果lp看对眼5系，说后排不错，和我之前的凯迪拉克一样大，又是蓝天白云，便要求买。一合计，就在车展当天订车了，也没有很深的研究，当天下了定金，过了10天车就到了用车感受-重点车已经行驶14000公里1.动力方面相对于之前凯迪拉克的动力（虽然是6缸的发动机），现在bmw的车真是杠杠的，好开。只要给油，就是飞快。变速箱感觉20-30码的地方有点顿挫。2.油耗方面那是一个省，之前的车都是14-15个油，这个车大概是12-12.5个油虽然省的不多，但我已经很开心了，3.小毛病电子异常方面：我的主要在自动驻车，有时候会失灵，不太清楚什么原因，小毛病不用理他4.不足1.靠靠靠，19寸的轮胎超级容易爆，开了1w公里换了两个2.迎宾灯，用了一个月好像就看不到什么天使之翼了3.副厂的无钥匙进入简直无法吐槽，垃圾到不行被4s店坑了5k。,Tire
20寸轮毂伤不起啊！17年2月份提的车，到现在两年整跑了6万公里！前轮爆胎鼓包换了三条胎，轮胎磨又平换了两条，后轮俩轮胎磨平更换两条！6万公里7条胎！！前两天高速踩刹车车辆抖的厉害，去4S维权，本来说是刹车盘的问题，换刹车盘的时候技术人员看了看轮毂说是轮毂变形引起的！！给想换20寸轮毂的车友们提个醒，中国的路况20寸的伤不起啊！！！除了好看，别的都是毛病！,Tire
打方向刹车异响，有遇到的吗？低速转弯向左打方向的时候，踩刹车，有刺耳的异响，感觉像是刹车片与刹车盘摩擦的声音，很刺耳！直行、右转踩刹车，没有异响。有遇到的么？,Brake
第二次出现了，需要老司机指点倒车到一定程度的时候，突然没动力了（没有熄火），轻踩油门没任何反应，按说正常怠速也应该可以倒回去呀。新车新手，这是什么情况呢,Engine
2019款宝马X5有部件问题刚开了一个多月，因胎压灯亮之后，又开始发动机故障灯亮，到4s店说：要系统升级，今天来升级了。开始换部件了在拆冷却器中说是这个东西有问题说是这一批次的X5都有这个问题，好好的车,Engine
吐个槽！！！！开了7千公里了，门板各种异响！惊人的胎噪！在颠簸路段，胎噪加上异响我还以为我开的是华晨拖拉机??,Door
车门问题行驶中四车门随意能打开锁不住什么情况,Door
17款2w公里，冬天打火有时候一次打不着，啥情况？可爱的吧友们有这种情况吗,Engine
宝马X1怠速发动机声音忽大忽小，请给于指导宝马X1怠速发动机声音忽大忽小，请给于指导宝马X1怠速时，呼呼的异响，像风扇猛的一下吹大风一样。请教下，有哪位大神知道啥情况，烦请指导指导,Engine
求救宝马X6发动机异常功率下降10年的X611款这是什么问题阿？,Engine
买车5个月，跑了5000公里。方向盘震，检测4个轮毂失圆。买车5个月，跑了5000公里。方向盘震，检测4个轮毂失圆。刚提车，还没有上牌，轮胎就鼓包了，发了照片给卖我车的销售顾问，这人立刻态度360度翻脸“哥您这是撞哪儿了？连轮毂都变形了，开了多快啊”，看到这句回复心凉了半截，我好歹没搭理他了。开到4s店描述了情况，检测说是蹲了属于人为，不予赔偿！我就奇怪了，怎么算蹲啊？减速带别过？公路的砍别过？买上车放家里别开？接下来就开始寻找有利证据。三包里有易耗品易耗件的保修规定，5000公里以内。拿了给4s店，直接推翻了当初他们一口咬定的说易耗品易耗件没有保修的说法。第二个有利因素，新车运输途中胎压都很高一般在3.7以上，提出出库时，必须放气才可。但现在的检测人员太粗，有可能就忘了，或者为了让客服体验到新车省油的目的故意为之。所以问了4s你们出库时候有没有放气？销售问了出库然后就没有再回复了。45以下扁平比轮胎胎压过高或过低都会让轮胎发生鼓包的概率增大。于是销售经理倒是好，直接给免费换了一条轮胎。临走时，特提问了售后过砍过减速带这车速度最高多少，他们说是不高于30迈。后面我就按着30迈速度过的减速带和小砍，大砍都不敢过了。我上下班高速占到80%以上，所以路况都很好。所以现在开到5000公里刚5个多月，车上60迈方向盘就开始震了，速度再高就抖，去4s检测发现右前轮变形了，我提出要求索赔，4s说那你去国家认证机构做鉴定，如果坚定是非人为可以索赔，但是这个周期没有6个月下不来，第二个方案是因为变形程度不严重介于是新车车主比较在意，如果车就旧了这都不算是事，可以四个轮都做动平衡再调换位置可解决车抖的问题！我寻思了一翻，无奈同意了第二种。可是在做动平衡时候发现四个轮全变形了，这就郁闷了，我再次做了让步只要能解决车抖就行，车不抖了也就不会想轮毂变形的事了！前后对调换完，晚上回家路上跑高速，普通模式80迈以上还方向盘还震，速度再高就抖。运动模式120，整个地盘也开始震的厉害！总之比调换换之前还差！接下来开始查百度，发现新车3000～5000公里抖动，轮毂变形的车主很多！看来不是个例问题。开始打400进行投诉维权，打了好几个电话也没有得到反馈回复，后又打终于碰见个态度不好而且还听不懂话的客服，连最基本的沟通都是障碍，忍气打了半小时电话，最后问我“您想让我们怎么帮助”，晕倒，“当然是索赔轮毂了呀”，好了好了不跟他说了能把人气死的客服！重新挂了电话，再拨通又找了一个，但还是仅仅能帮忙把需求反馈给经销商。上面描述了一些帮助车主维权的实例，车主万一可借鉴。后面描述了自己目前遇到的问题，向广大的3系车主寻求帮助！,Tire
今天喜提骚蓝小三从打算买车到现在也在论坛潜水几个月了，看的车子从bba到凯迪拉克ats、罗密欧朱丽叶，几乎这个价位的豪华品牌都看了，最终锁定在宝马的X1和320li，因为家里已经有一台JEEP了，而且我比较喜欢轿车??的操控性，所以就是现在的结果啦??，320li运动款。今天开了200公里，简单的谈谈小感受，宝马的指向性真的很精准。动力方面只要多给点儿油，推背感还是有的。隔音效果也很好，我和老婆还以为喇叭??声音小，专门下车听了听。要吐槽的就是发动机的启停技术，确实不习惯，家里的JEEP也是启停技术，直接给关闭了。因为是防爆胎，确实偏硬了些。总得来说非常满意，骚蓝小三，霸气侧漏希望版主射精哈??，也谢谢潭里的车友们的技术交流祝大家新年快乐，大吉大利。认证神器,Tire
